date,1. open,2. high,3. low,4. close,5. volume,change,pct_change,prev_close,turnover
2016-08-25,223.11,223.8,220.77,220.96,1762519.0,0.9699999999999989,0.4409291331424203,219.99,389446198.24
2016-08-24,227.05,227.15,222.22,222.62,2570693.0,1.6599999999999966,0.7512671976828367,220.96,572287675.66
2016-08-23,224.32,228.49,222.8,224.84,4784418.0,2.219999999999999,0.9972149851765311,222.62,1075728543.1200001
2016-08-22,224.17,225.11,222.68,222.93,2065493.0,-1.9099999999999966,-0.8494929727806411,224.84,460460354.49
2016-08-19,223.54,225.169,222.53,225.0,1659530.0,2.069999999999993,0.9285425918449608,222.93,373394250.0
2016-08-18,223.82,225.66,222.29,223.51,1714467.0,-1.490000000000009,-0.6622222222222307,225.0,383200519.16999996
2016-08-17,224.33,224.83,222.8,223.24,1787127.0,-0.2699999999999818,-0.12079996420740757,223.51,398958231.48
2016-08-16,225.49,227.19,223.4101,223.61,2267147.0,0.37000000000000455,0.16574090664756014,223.24,506956740.67
2016-08-15,226.02,229.5,224.93,225.59,2034328.0,1.9799999999999898,0.8854702383614299,223.61,458924053.52
2016-08-12,225.41,226.65,224.04,225.61,1813540.0,0.020000000000010232,0.008865641207500552,225.59,409152759.40000004
2016-08-11,226.17,227.57,223.41,224.91,1880936.0,-0.700000000000017,-0.3102699348433213,225.61,423041315.76
2016-08-10,228.24,229.87,224.62,225.65,2338301.0,0.7400000000000091,0.3290204970877175,224.91,527637620.65000004
2016-08-09,226.82,231.5375,226.65,229.08,2207833.0,3.430000000000007,1.5200531797030736,225.65,505770383.64000005
2016-08-08,228.0,229.6,226.09,226.16,2263584.0,-2.920000000000016,-1.2746638728828419,229.08,511932157.44
2016-08-05,230.0,232.0,227.4,230.03,3205215.0,3.8700000000000045,1.7111779271312466,226.16,737295606.45
2016-08-04,225.69,230.86,222.05,230.61,4146997.0,0.5800000000000125,0.2521410250836853,230.03,956338978.1700001
2016-08-03,227.37,229.699,224.21,225.79,3887759.0,-4.820000000000022,-2.0901088417674907,230.61,877817104.61
2016-08-02,229.37,229.87,221.4,227.2,3934432.0,1.4099999999999966,0.6244740688250205,225.79,893902950.4
2016-08-01,235.5,236.63,229.38,230.01,4016284.0,2.8100000000000023,1.2367957746478808,227.2,923785482.8399999
2016-07-29,230.7,235.28,230.24,234.79,3070813.0,4.780000000000001,2.0781705143254614,230.01,720996184.27
2016-07-28,227.95,230.76,226.6,230.61,2419059.0,-4.179999999999978,-1.7803143234379593,234.79,557859195.99
2016-07-27,229.34,233.36,226.92,228.49,2889007.0,-2.1200000000000045,-0.9193009843458722,230.61,660109209.4300001
2016-07-26,227.69,230.0,225.3,229.51,3430042.0,1.0199999999999818,0.446409033218087,228.49,787228939.42
2016-07-25,222.27,231.39,221.3715,230.01,4490683.0,0.5,0.2178554311359049,229.51,1032901996.8299999
2016-07-22,221.99,224.5,218.88,222.27,2579692.0,-7.739999999999981,-3.3650710838659115,230.01,573388140.84
2016-07-21,226.0,227.847,219.1,220.5,4428651.0,-1.7700000000000102,-0.7963287893103077,222.27,976517545.5
2016-07-20,226.47,229.8,225.0,228.36,2568498.0,7.860000000000014,3.564625850340142,220.5,586542203.2800001
2016-07-19,225.0,229.1,224.75,225.26,3115065.0,-3.1000000000000227,-1.3575056927658147,228.36,701699541.9
2016-07-18,219.64,227.09,218.3,226.25,3412055.0,0.9900000000000091,0.43949214241321144,225.26,771977443.75
2016-07-15,222.52,222.7499,219.64,220.4,2234247.0,-5.849999999999994,-2.585635359116023,226.25,492428038.8
2016-07-14,223.12,224.94,221.05,221.53,2675834.0,1.1299999999999955,0.512704174228662,220.4,592777506.02
2016-07-13,225.5,225.59,220.29,222.53,3567062.0,1.0,0.45140613009524433,221.53,793778306.86
2016-07-12,224.1,227.5,223.22,224.65,4576165.0,2.1200000000000045,0.9526805374556302,222.53,1028035467.25
2016-07-11,219.96,226.78,219.51,224.78,5429823.0,0.12999999999999545,0.057867794346755375,224.65,1220515613.94
2016-07-08,217.8,219.81,214.5,216.78,4074785.0,-8.0,-3.5590355013791264,224.78,883331892.3
2016-07-07,213.1,218.12,213.01,215.94,3612022.0,-0.8400000000000034,-0.3874896208137302,216.78,779980030.68
2016-07-06,210.0,215.23,209.0,214.44,4919855.0,-1.5,-0.6946373992775756,215.94,1055013706.2
2016-07-05,209.73,214.5441,208.0,213.98,5175345.0,-0.46000000000000796,-0.21451221786980001,214.44,1107420323.1
2016-07-01,206.14,218.24,206.0,216.5,5399951.0,2.5200000000000102,1.1776801570240192,213.98,1169089391.5
2016-06-30,212.97,213.4999,209.02,212.28,4843111.0,-4.219999999999999,-1.9491916859122438,216.5,1028095603.08
2016-06-29,205.13,211.78,203.0,210.19,5994908.0,-2.0900000000000034,-0.9845487092519312,212.28,1260069712.52
2016-06-28,201.89,204.05,199.41,201.79,6212422.0,-8.400000000000006,-3.9963842237975222,210.19,1253604635.3799999
2016-06-27,190.86,198.81,187.87,198.55,7220323.0,-3.2399999999999807,-1.6056296149462246,201.79,1433595131.65
2016-06-24,190.05,195.12,189.73,193.15,7026516.0,-5.400000000000006,-2.719717955175016,198.55,1357171565.4
2016-06-23,195.69,197.55,192.13,196.4,10130748.0,3.25,1.682630080248515,193.15,1989678907.2
2016-06-22,199.47,205.95,195.75,196.66,23742414.0,0.2599999999999909,0.1323828920570147,196.4,4669183137.24
2016-06-21,220.68,222.569,218.81,219.61,4529005.0,22.950000000000017,11.669887114817467,196.66,994614788.0500001
2016-06-20,219.5,223.75,218.23,219.7,3555471.0,0.08999999999997499,0.040981740357892704,219.61,781136978.6999999
2016-06-17,217.81,219.99,214.5,215.47,3112620.0,-4.22999999999999,-1.9253527537551163,219.7,670676231.4
2016-06-16,217.42,218.04,213.5,217.93,2440259.0,2.460000000000008,1.1416902585046573,215.47,531805643.87
2016-06-15,216.95,221.9,215.13,217.7,2908522.0,-0.2300000000000182,-0.10553847565732966,217.93,633185239.4
2016-06-14,218.88,222.2,212.53,214.96,3580167.0,-2.7399999999999807,-1.2586127698667848,217.7,769592698.32
2016-06-13,219.5,225.77,217.66,217.87,4193022.0,2.9099999999999966,1.3537402307405966,214.96,913533703.14
2016-06-10,227.39,227.97,218.4217,218.79,6026603.0,0.9199999999999875,0.4222701611052315,217.87,1318560470.37
2016-06-09,234.98,235.33,227.06,229.36,4492075.0,10.570000000000022,4.831116595822493,218.79,1030302322.0000001
2016-06-08,233.8,240.845,232.605,235.52,5971995.0,6.159999999999997,2.6857342169515075,229.36,1406524262.4
2016-06-07,222.24,234.44,221.52,232.34,6213573.0,-3.180000000000007,-1.350203804347827,235.52,1443661550.82
2016-06-06,218.0,220.9,215.45,220.68,2249508.0,-11.659999999999997,-5.01850735990359,232.34,496421425.44
2016-06-03,220.0,221.94,218.01,218.99,2228970.0,-1.6899999999999977,-0.7658147543954996,220.68,488122140.3
2016-06-02,219.59,219.909,217.11,218.96,2032832.0,-0.030000000000001137,-0.013699255673771393,218.99,445108894.72
2016-06-01,221.48,222.4,216.89,219.56,2982695.0,0.5999999999999943,0.27402265253926306,218.96,654880514.2
2016-05-31,223.04,224.7497,221.5001,223.23,2789002.0,3.6699999999999875,1.6715248679176398,219.56,622588916.4599999
2016-05-27,224.99,225.93,220.75,223.04,3650272.0,-0.18999999999999773,-0.08511400797384105,223.23,814156666.88
2016-05-26,220.5,225.26,219.05,225.12,4072424.0,2.0800000000000125,0.9325681492108995,223.04,916784090.88
2016-05-25,217.91,221.36,216.51,219.58,3132615.0,-5.539999999999992,-2.4609097370291377,225.12,687859601.7
2016-05-24,216.6,218.74,215.18,217.91,3013843.0,-1.670000000000016,-0.7605428545404913,219.58,656746528.13
2016-05-23,219.87,222.6,215.86,216.22,5102479.0,-1.6899999999999977,-0.7755495388004241,217.91,1103258009.3799999
2016-05-20,216.99,220.55,216.35,220.28,9007076.0,4.060000000000002,1.8777171399500414,216.22,1984078701.28
2016-05-19,213.62,216.79,207.3,215.21,6866321.0,-5.069999999999993,-2.3016161249319045,220.28,1477700942.41
2016-05-18,209.15,215.31,207.75,211.17,5617519.0,-4.0400000000000205,-1.8772361879094923,215.21,1186251487.23
2016-05-17,209.05,209.8199,204.02,204.66,2843597.0,-6.509999999999991,-3.0828242648103354,211.17,581970562.02
2016-05-16,208.15,213.15,207.92,208.29,2949396.0,3.6299999999999955,1.7736734095573192,204.66,614329692.84
2016-05-13,207.78,211.2,206.7,207.61,2822781.0,-0.6799999999999784,-0.32646790532430137,208.29,586037563.4100001
2016-05-12,211.44,211.67,203.6572,207.28,3650475.0,-0.3300000000000125,-0.1589518809306023,207.61,756670458.0
2016-05-11,207.59,215.48,206.05,208.96,5161864.0,1.6800000000000068,0.8104978772674576,207.28,1078623101.44
2016-05-10,207.55,209.47,205.0,208.69,4070617.0,-0.27000000000001023,-0.12921133231240667,208.96,849497061.73
2016-05-09,215.72,216.15,206.8,208.92,4776383.0,0.22999999999998977,0.11021131822319674,208.69,997881936.3599999
2016-05-06,210.87,216.37,208.11,214.93,5685237.0,6.010000000000019,2.8766992150105475,208.92,1221927988.41
2016-05-05,228.46,228.64,209.79,211.53,11254827.0,-3.4000000000000057,-1.5819103894291198,214.93,2380733555.31
2016-05-04,230.29,234.46,220.4,222.56,8700459.0,11.030000000000001,5.214390393797563,211.53,1936374155.04
2016-05-03,237.36,238.91,231.62,232.32,4302222.0,9.759999999999991,4.385334291876353,222.56,999492215.04
2016-05-02,241.5,243.19,234.82,241.8,3843935.0,9.480000000000018,4.080578512396693,232.32,929463483.0
2016-04-29,248.14,248.43,237.81,240.76,5413787.0,-1.0400000000000205,-0.43010752688172893,241.8,1303423358.12
2016-04-28,249.85,253.43,247.44,247.71,2518990.0,6.950000000000017,2.88669214155175,240.76,623979012.9
2016-04-27,252.75,255.0,249.4,251.47,3205808.0,3.759999999999991,1.5179040006459088,247.71,806164537.76
2016-04-26,252.05,255.73,249.39,253.74,3223839.0,2.2700000000000102,0.9026921700401758,251.47,818016907.86
2016-04-25,253.01,257.38,250.76,251.82,3670348.0,-1.920000000000016,-0.7566800662095141,253.74,924267033.36
2016-04-22,248.89,254.0,245.71,253.75,3786327.0,1.9300000000000068,0.7664204590580592,251.82,960780476.25
2016-04-21,248.99,250.9,246.91,248.29,2783059.0,-5.460000000000008,-2.1517241379310326,253.75,691005719.11
2016-04-20,246.26,253.66,241.5,249.97,5194051.0,1.6800000000000068,0.67662813645335,248.29,1298356928.47
2016-04-19,253.12,254.3699,241.251,247.37,6357526.0,-2.5999999999999943,-1.0401248149777942,249.97,1572661206.6200001
2016-04-18,252.23,258.31,251.66,253.88,4271362.0,6.509999999999991,2.6316853296681098,247.37,1084413384.56
2016-04-15,251.31,254.6,249.12,254.51,3752366.0,0.6299999999999955,0.24814873168426121,253.88,955014670.66
2016-04-14,253.0,256.839,251.0501,251.86,4132185.0,-2.6499999999999773,-1.0412164551490966,254.51,1040732114.1
2016-04-13,248.51,255.5,247.33,254.53,4925595.0,2.6699999999999875,1.06011276105773,251.86,1253711695.35
2016-04-12,249.5,251.8,243.63,247.82,5763208.0,-6.710000000000008,-2.6362314854830537,254.53,1428238206.56
2016-04-11,251.0,258.99,245.3,249.92,9161693.0,2.0999999999999943,0.8473892341215317,247.82,2289690314.56
2016-04-08,260.5,260.82,248.0201,250.07,7363935.0,0.15000000000000568,0.06001920614597811,249.92,1841499225.45
2016-04-07,266.45,269.34,254.51,257.2,8856171.0,7.1299999999999955,2.8512016635342086,250.07,2277807181.2
2016-04-06,253.97,267.74,253.45,265.42,11705479.0,8.220000000000027,3.195956454121318,257.2,3106868236.1800003
2016-04-05,240.5,256.56,240.0,255.47,9948699.0,-9.950000000000017,-3.7487755255821043,265.42,2541594133.53
2016-04-04,249.12,252.12,243.64,246.99,13475327.0,-8.47999999999999,-3.3193721376286844,255.47,3328271015.73
2016-04-01,244.825,247.9,233.25,237.59,15997509.0,-9.400000000000006,-3.8058220980606516,246.99,3800848163.31
2016-03-31,229.34,237.42,225.01,229.77,8012872.0,-7.819999999999993,-3.291384317521784,237.59,1841117599.44
2016-03-30,235.09,235.5,226.5,226.89,4032982.0,-2.880000000000024,-1.2534273403838725,229.77,915043285.9799999
2016-03-29,229.89,232.38,225.33,230.13,4014330.0,3.240000000000009,1.4280047600158774,226.89,923817762.9
2016-03-28,231.61,234.81,225.0,230.26,3925685.0,0.12999999999999545,0.056489810107329674,230.13,903928228.1
2016-03-24,215.78,228.8877,215.0,227.75,4960900.0,-2.509999999999991,-1.0900720924172602,230.26,1129844975.0
2016-03-23,232.37,234.73,222.03,222.58,4948841.0,-5.1699999999999875,-2.2700329308452227,227.75,1101513029.78
2016-03-22,237.21,238.99,232.558,234.24,4315988.0,11.659999999999997,5.238565908886694,222.58,1010977029.12
2016-03-21,235.34,239.88,235.0,238.32,5307822.0,4.079999999999984,1.741803278688514,234.24,1264960139.04
2016-03-18,229.1,234.48,228.06,232.74,4711793.0,-5.579999999999984,-2.3413897280966656,238.32,1096622702.82
2016-03-17,221.47,228.5,220.0,226.38,3782891.0,-6.360000000000014,-2.7326630574890487,232.74,856370864.5799999
2016-03-16,218.0,222.58,217.02,221.93,3516703.0,-4.449999999999989,-1.9657213534764462,226.38,780461896.7900001
2016-03-15,214.27,218.97,211.5,218.34,3180452.0,-3.5900000000000034,-1.6176271797413655,221.93,694419889.6800001
2016-03-14,212.65,216.72,210.64,215.15,4065706.0,-3.1899999999999977,-1.4610240908674577,218.34,874736645.9
2016-03-11,207.93,209.42,205.33,207.5,3343077.0,-7.650000000000006,-3.555658842667908,215.15,693688477.5
2016-03-10,210.0,213.29,200.671,205.18,5192523.0,-2.319999999999993,-1.1180722891566242,207.5,1065401869.14
2016-03-09,204.52,209.3726,202.79,208.72,3208554.0,3.539999999999992,1.7253143581245745,205.18,669689390.88
2016-03-08,203.5,207.5,202.2,202.6,3978722.0,-6.1200000000000045,-2.9321579149099275,208.72,806089077.1999999
2016-03-07,197.68,209.7,197.4,205.29,5337072.0,2.6899999999999977,1.3277393879565613,202.6,1095647510.8799999
2016-03-04,198.0,204.03,197.5001,201.04,6489058.0,-4.25,-2.0702420965463486,205.29,1304560220.32
2016-03-03,188.28,197.42,184.22,195.74,4829018.0,-5.299999999999983,-2.63629128531635,201.04,945231983.32
2016-03-02,183.73,188.52,181.5,188.34,4862396.0,-7.400000000000006,-3.7805251864718503,195.74,915783662.64
2016-03-01,194.25,195.9484,182.7,186.35,6712159.0,-1.990000000000009,-1.056599766379951,188.34,1250810829.6499999
2016-02-29,192.4,196.35,189.222,191.93,4498997.0,5.5800000000000125,2.9943654413737697,186.35,863492494.21
2016-02-26,188.7,192.0,185.0,190.34,6065117.0,-1.5900000000000034,-0.8284270306882724,191.93,1154434369.78
2016-02-25,178.65,188.5192,175.2,187.43,5750741.0,-2.9099999999999966,-1.5288431228328236,190.34,1077861385.63
2016-02-24,172.75,179.5,167.84,179.0,5395609.0,-8.430000000000007,-4.497679133543198,187.43,965814011.0
2016-02-23,176.16,181.73,173.68,177.21,5984374.0,-1.789999999999992,-1.0000000000000009,179.0,1060490916.5400001
2016-02-22,170.12,178.91,169.85,177.74,5060051.0,0.5300000000000011,0.29908018734834396,177.21,899373464.74
2016-02-19,163.66,167.49,162.5,166.58,2959390.0,-11.159999999999997,-6.2788342522786085,177.74,492975186.20000005
2016-02-18,172.42,172.95,164.77,166.77,3887574.0,0.18999999999999773,0.1140593108416299,166.58,648330715.98
2016-02-17,159.0,169.34,156.68,168.68,5825159.0,1.9099999999999966,1.1452899202494482,166.77,982587820.12
2016-02-16,158.7,162.95,154.11,155.17,5593794.0,-13.51000000000002,-8.009248280768333,168.68,867989014.9799999
2016-02-12,155.0,157.01,143.7,151.04,7235783.0,-4.1299999999999955,-2.6615969581749055,155.17,1092892664.32
2016-02-11,152.0,163.26,147.0,150.47,14252364.0,-0.5699999999999932,-0.377383474576265,151.04,2144553211.08
2016-02-10,150.5,154.97,141.74,143.67,10406513.0,-6.800000000000011,-4.519173257127673,150.47,1495103722.7099998
2016-02-09,142.32,159.79,141.05,148.25,8651648.0,4.5800000000000125,3.187861070508813,143.67,1282606816.0
2016-02-08,157.105,157.15,146.0,147.99,9312988.0,-0.2599999999999909,-0.17537942664417328,148.25,1378229094.1200001
2016-02-05,171.3,173.0,157.7442,162.6,9437591.0,14.609999999999985,9.872288668153239,147.99,1534552296.6
2016-02-04,170.7,175.98,166.99,175.33,4385366.0,12.730000000000018,7.829028290282913,162.6,768886220.7800001
2016-02-03,183.59,183.94,170.18,173.48,7931362.0,-1.8500000000000227,-1.055153139793541,175.33,1375932679.76
2016-02-02,192.42,193.12,180.23,182.78,5773637.0,9.300000000000011,5.360848512796879,173.48,1055305370.86
2016-02-01,188.76,199.52,182.75,196.94,5297639.0,14.159999999999997,7.747018273334061,182.78,1043317024.66
2016-01-29,189.95,193.74,188.08,191.2,2852289.0,-5.740000000000009,-2.914593277140254,196.94,545357656.8
2016-01-28,190.79,191.28,182.41,189.7,4592754.0,-1.5,-0.7845188284518856,191.2,871245433.8
2016-01-27,192.38,193.26,185.77,188.07,3617221.0,-1.6299999999999955,-0.85925144965735,189.7,680290753.47
2016-01-26,196.7,197.82,188.88,193.56,4964180.0,5.490000000000009,2.919125857393534,188.07,960866680.8
2016-01-25,200.06,203.57,195.88,196.38,2698739.0,2.819999999999993,1.4569125852448739,193.56,529978364.82
2016-01-22,204.8005,205.5,199.03,202.55,3124055.0,6.170000000000016,3.1418678073123596,196.38,632777340.25
2016-01-21,201.55,203.23,195.02,199.97,3166159.0,-2.5800000000000125,-1.2737595655393785,202.55,633136815.23
2016-01-20,199.4,201.28,191.25,198.7,5838608.0,-1.2700000000000102,-0.6350952642896535,199.97,1160131409.6
2016-01-19,208.71,210.47,200.78,204.72,4038676.0,6.02000000000001,3.0296930045294435,198.7,826797750.72
2016-01-15,198.97,205.07,197.25,204.99,5578640.0,0.27000000000001023,0.13188745603751606,204.72,1143565413.6000001
2016-01-14,202.21,210.0,193.38,206.18,6490741.0,1.1899999999999977,0.5805161227376843,204.99,1338260979.38
2016-01-13,212.01,212.65,200.0,200.31,4126416.0,-5.8700000000000045,-2.8470268697254886,206.18,826562388.96
2016-01-12,211.6,213.7395,205.31,209.97,3091917.0,9.659999999999997,4.822525086116514,200.31,649209812.49
2016-01-11,214.01,214.45,203.0,207.85,4091422.0,-2.1200000000000045,-1.0096680478163589,209.97,850402062.6999999
2016-01-08,217.86,220.44,210.77,211.0,3628058.0,3.1500000000000057,1.5155159971133036,207.85,765520238.0
2016-01-07,214.19,218.44,213.67,215.65,3554251.0,4.650000000000006,2.203791469194316,211.0,766474228.15
2016-01-06,220.0,220.05,215.98,219.04,3779128.0,3.3899999999999864,1.5719916531416578,215.65,827780197.12
2016-01-05,226.36,226.89,220.0,223.43,3186752.0,4.390000000000015,2.004200146092039,219.04,712015999.36
2016-01-04,230.72,231.38,219.0,223.41,6827146.0,-0.020000000000010232,-0.00895134941593101,223.43,1525252687.86
2015-12-31,238.51,243.45,238.37,240.01,2715038.0,16.599999999999994,7.4302851260015235,223.41,651636270.38
2015-12-30,236.6,243.634,235.6707,238.09,3697921.0,-1.9199999999999875,-0.7999666680554962,240.01,880438010.89
2015-12-29,230.06,237.72,229.547,237.19,2406290.0,-0.9000000000000057,-0.37800831618295394,238.09,570747925.1
2015-12-28,231.49,231.98,225.54,228.95,1901304.0,-8.240000000000009,-3.4740081790969324,237.19,435303550.79999995
2015-12-24,230.56,231.88,228.28,230.57,710277.0,1.6200000000000045,0.7075780738152515,228.95,163768567.89
2015-12-23,232.18,233.45,228.13,229.7,1554979.0,-0.8700000000000045,-0.3773257579043232,230.57,357178676.3
2015-12-22,234.99,236.55,229.63,229.95,1961495.0,0.25,0.1088376142794889,229.7,451045775.25
2015-12-21,231.69,235.83,231.08,232.56,1953174.0,2.6100000000000136,1.1350293542074397,229.95,454230145.44
2015-12-18,232.89,235.9,229.29,230.46,3014170.0,-2.0999999999999943,-0.9029927760577872,232.56,694645618.2
2015-12-17,233.94,237.76,229.8149,233.39,3298638.0,2.9299999999999784,1.2713703028724987,230.46,769869122.8199999
2015-12-16,222.1,234.88,220.73,234.51,5104341.0,1.1200000000000045,0.4798834568747523,233.39,1197019007.9099998
2015-12-15,221.82,222.22,218.0,221.09,2244424.0,-13.419999999999987,-5.722570466078203,234.51,496219702.16
2015-12-14,217.51,220.92,214.87,218.58,2831518.0,-2.509999999999991,-1.1352842733728274,221.09,618913204.44
2015-12-11,225.24,225.75,216.64,217.02,3268726.0,-1.5600000000000023,-0.713697502058741,218.58,709378916.52
2015-12-10,224.71,228.49,223.64,227.07,2071692.0,10.049999999999983,4.63090959358583,217.02,470419102.44
2015-12-09,226.7,227.5,220.72,224.52,3057753.0,-2.549999999999983,-1.123001717532035,227.07,686526703.5600001
2015-12-08,227.52,228.8,224.2,226.72,2687636.0,2.1999999999999886,0.9798681631925765,224.52,609340833.92
2015-12-07,227.7,235.63,226.15,231.13,3144223.0,4.409999999999997,1.945130557515884,226.72,726724261.99
2015-12-04,232.46,233.27,227.66,230.38,2573603.0,-0.75,-0.32449270973045063,231.13,592906659.14
2015-12-03,235.48,237.45,230.0,232.71,2939564.0,2.3300000000000125,1.0113725149752728,230.38,684065938.44
2015-12-02,237.0,238.6,231.23,231.99,2981468.0,-0.7199999999999989,-0.30939796313007584,232.71,691670761.32
2015-12-01,231.06,238.0,231.05,237.19,3733955.0,5.199999999999989,2.2414759256864425,231.99,885656786.45
2015-11-30,231.79,234.28,229.08,230.26,2659813.0,-6.930000000000007,-2.921708335090012,237.19,612448541.38
2015-11-27,231.06,232.25,227.01,231.61,1949353.0,1.3500000000000227,0.5862937548857916,230.26,451489648.33000004
2015-11-25,221.34,230.825,220.375,229.64,3990779.0,-1.9700000000000273,-0.8505677647770105,231.61,916442489.56
2015-11-24,215.37,221.0,215.0,218.25,2480293.0,-11.389999999999986,-4.959937293154493,229.64,541323947.25
2015-11-23,217.35,219.18,214.6798,217.75,2526199.0,-0.5,-0.22909507445589838,218.25,550079832.25
2015-11-20,223.49,225.0,213.58,220.01,4400722.0,2.259999999999991,1.0378874856486808,217.75,968202847.2199999
2015-11-19,220.54,226.19,220.3,221.8,2504375.0,1.7900000000000205,0.8135993818462861,220.01,555470375.0
2015-11-18,214.5,221.38,212.52,221.07,2811900.0,-0.7300000000000182,-0.32912533814247746,221.8,621626733.0
2015-11-17,215.2,216.0,211.4,214.0,2148326.0,-7.069999999999993,-3.1980820554575407,221.07,459741764.0
2015-11-16,206.09,214.98,205.8,214.31,2925395.0,0.3100000000000023,0.14485981308411944,214.0,626941402.45
2015-11-13,212.95,212.99,206.52,207.19,3430327.0,-7.1200000000000045,-3.3222901404507565,214.31,710729451.13
2015-11-12,217.85,219.0,212.66,212.94,2915900.0,5.75,2.775230464790779,207.19,620911746.0
2015-11-11,217.77,219.48,213.63,219.08,3347806.0,6.140000000000015,2.88344134497982,212.94,733437338.48
2015-11-10,223.48,223.7,216.08,216.5,4617007.0,-2.5800000000000125,-1.17765199926968,219.08,999582015.5
2015-11-09,232.99,232.99,224.31,225.33,3850860.0,8.830000000000013,4.078521939953816,216.5,867714283.8000001
2015-11-06,230.7,233.359,229.5,232.36,2445293.0,7.030000000000001,3.1198686371100237,225.33,568188281.48
2015-11-05,230.58,234.5843,229.19,231.77,4496843.0,-0.5900000000000034,-0.2539163367188846,232.36,1042233302.11
2015-11-04,227.0,232.74,225.2,231.63,12726366.0,-0.14000000000001478,-0.06040471156750771,231.77,2947808156.58
2015-11-03,213.85,214.44,207.75,208.35,8332486.0,-23.28,-10.050511591762723,231.63,1736073458.1
2015-11-02,208.92,215.8,207.22,213.79,3927944.0,5.439999999999998,2.6109911207103487,208.35,839755147.76
2015-10-30,210.4,211.63,203.89,206.93,4438901.0,-6.859999999999985,-3.2087562561392002,213.79,918541783.9300001
2015-10-29,211.75,213.7481,210.64,211.63,1805032.0,4.699999999999989,2.27129947325182,206.93,381998922.15999997
2015-10-28,211.31,213.45,208.3,212.96,2728593.0,1.3300000000000125,0.6284553229693346,211.63,581081165.28
2015-10-27,214.84,217.1,207.51,210.35,3519449.0,-2.6100000000000136,-1.225582268970704,212.96,740316097.15
2015-10-26,211.38,215.88,210.0,215.26,3391438.0,4.909999999999997,2.3342048966009,210.35,730040943.88
2015-10-23,215.0,215.35,207.69,209.09,4235462.0,-6.1699999999999875,-2.8663012171327606,215.26,885592749.58
2015-10-22,211.56,215.75,209.4,211.72,2825159.0,2.6299999999999955,1.2578315557893793,209.09,598142663.48
2015-10-21,211.99,214.81,208.8,210.09,4183471.0,-1.6299999999999955,-0.7698847534479469,211.72,878905422.39
2015-10-20,227.72,228.6,202.0,213.03,14900047.0,2.9399999999999977,1.3994002570326902,210.09,3174157012.41
2015-10-19,226.5,231.15,224.94,228.1,2507895.0,15.069999999999993,7.074121015819368,213.03,572050849.5
2015-10-16,223.04,230.4805,222.87,227.01,4334493.0,-1.0900000000000034,-0.4778605874616426,228.1,983973255.93
2015-10-15,216.43,221.73,213.7,221.31,2844233.0,-5.699999999999989,-2.510902603409537,227.01,629457205.23
2015-10-14,220.67,220.95,215.43,216.88,3104446.0,-4.430000000000007,-2.0017170484840308,221.31,673292248.48
2015-10-13,213.28,222.522,211.13,219.25,5171535.0,2.3700000000000045,1.092770195499826,216.88,1133859048.75
2015-10-12,222.99,223.0,215.27,215.58,3836303.0,-3.6699999999999875,-1.6738882554161894,219.25,827030200.74
2015-10-09,220.93,224.37,218.36,220.69,6158370.0,5.109999999999985,2.3703497541515794,215.58,1359090675.3
2015-10-08,230.08,230.72,221.31,226.72,6133216.0,6.030000000000001,2.732339480719559,220.69,1390522731.52
2015-10-07,236.63,237.7,229.12,231.96,6813959.0,5.240000000000009,2.3112208892025476,226.72,1580565929.64
2015-10-06,240.0,243.03,235.58,241.46,5235897.0,9.5,4.0955337127090985,231.96,1264259689.6200001
2015-10-05,248.84,249.84,244.13,246.15,3689865.0,4.689999999999998,1.9423506999088902,241.46,908260269.75
2015-10-02,235.6,247.7,234.93,247.57,4423982.0,1.4199999999999875,0.5768840138127063,246.15,1095245223.74
2015-10-01,247.51,248.5,237.13,239.88,4572964.0,-7.689999999999998,-3.1061921880680243,247.57,1096962604.32
2015-09-30,252.0,252.4,242.34,248.4,4879816.0,8.52000000000001,3.5517758879439754,239.88,1212146294.4
2015-09-29,250.46,254.73,245.46,246.65,3703154.0,-1.75,-0.7045088566827729,248.4,913382934.1
2015-09-28,257.35,259.79,246.61,248.43,4881802.0,1.7800000000000011,0.7216703831339988,246.65,1212786070.8600001
2015-09-25,266.61,266.91,256.15,256.91,3773392.0,8.480000000000018,3.413436380469359,248.43,969422138.7200001
2015-09-24,259.53,263.45,256.21,263.12,3448191.0,6.2099999999999795,2.4171888988361534,256.91,907288015.92
2015-09-23,261.95,262.08,257.5838,261.06,2600778.0,-2.0600000000000023,-0.7829127394344826,263.12,678959104.68
2015-09-22,259.03,262.65,255.87,260.94,3664353.0,-0.12000000000000455,-0.04596644449551546,261.06,956176271.8199999
2015-09-21,263.98,271.57,255.8,264.2,6120155.0,3.259999999999991,1.249329347742778,260.94,1616944951.0
2015-09-18,257.96,263.82,257.5,260.62,3763064.0,-3.579999999999984,-1.3550340651021897,264.2,980729739.6800001
2015-09-17,263.96,265.5,260.69,262.07,3585812.0,1.4499999999999886,0.5563655897475206,260.62,939733750.84
2015-09-16,253.04,262.88,252.88,262.25,4417081.0,0.18000000000000682,0.06868393940551165,262.07,1158379492.25
2015-09-15,252.75,254.6,249.5,253.57,2933466.0,-8.680000000000007,-3.3098188751191637,262.25,743838973.62
2015-09-14,251.1,254.25,249.67,253.19,2890851.0,-0.37999999999999545,-0.14985999921126592,253.57,731934564.6899999
